# generlized Kondo-Heisenberg model
# U/W=1 Jh/U=0.25 n=1/2 L=36 Delta/t=2.0
# Single particle spectral function
# site, frequency, A(k,omega)
17 -0.96999999999999997 0.00158375
17 -0.95999999999999996 0.0020198
17 -0.94999999999999996 0.00204123
17 -0.93999999999999995 0.00212239
17 -0.93000000000000005 0.00250958
17 -0.92000000000000004 0.00268015
17 -0.91000000000000003 0.00285275
17 -0.90000000000000002 0.00348851
17 -0.89000000000000001 0.00313378
17 -0.88000000000000000 0.00391458
17 -0.87000000000000000 0.00349855
17 -0.85999999999999999 0.00434887
17 -0.84999999999999998 0.0048685
17 -0.83999999999999997 0.00540216
17 -0.82999999999999996 0.00649729
17 -0.81999999999999995 0.00654931
17 -0.81000000000000005 0.00608822
17 -0.80000000000000004 0.00636606
17 -0.79000000000000004 0.00670394
17 -0.78000000000000003 0.00713093
17 -0.77000000000000002 0.00626654
17 -0.76000000000000001 0.00732456
17 -0.75000000000000000 0.00662099
17 -0.73999999999999999 0.00769649
17 -0.72999999999999998 0.0070485
17 -0.71999999999999997 0.00739927
17 -0.70999999999999996 0.00671375
17 -0.69999999999999996 0.00453952
17 -0.68999999999999995 0.00653806
17 -0.68000000000000005 0.00498832
17 -0.67000000000000004 0.00449426
17 -0.66000000000000003 0.00449712
17 -0.65000000000000002 0.00552764
17 -0.64000000000000001 0.00346475
17 -0.63000000000000000 0.00435413
17 -0.62000000000000000 0.00240908
17 -0.60999999999999999 0.00175797
17 -0.59999999999999998 8.14848e-05
17 -0.58999999999999997 0.00275016
17 -0.57999999999999996 0.00288628
17 -0.56999999999999995 6.3622e-05
17 -0.56000000000000005 3.45382e-05
17 -0.55000000000000004 0.00221932
17 -0.54000000000000004 0.00210637
17 -0.53000000000000003 0.0038598
17 -0.52000000000000002 0.00198967
17 -0.51000000000000001 0.00216476
17 -0.50000000000000000 0.00150012
17 -0.48999999999999999 0.00481507
17 -0.47999999999999998 0.00323601
17 -0.46999999999999997 0.00366483
17 -0.46000000000000002 0.00454628
17 -0.45000000000000001 0.0030558
17 -0.44000000000000000 0.0026218
17 -0.42999999999999999 0.00290978
17 -0.41999999999999998 0.00192823
17 -0.40999999999999998 -0.000291073
17 -0.40000000000000002 0.00029343
17 -0.39000000000000001 0.00183986
17 -0.38000000000000000 0.000596114
17 -0.37000000000000000 -0.00147807
17 -0.35999999999999999 -0.00431425
17 -0.34999999999999998 -0.00274362
17 -0.34000000000000002 -0.000648283
17 -0.33000000000000002 -0.00079224
17 -0.32000000000000001 0.00117356
17 -0.31000000000000000 0.00551398
17 -0.29999999999999999 0.00757808
17 -0.28999999999999998 0.00688808
17 -0.28000000000000003 0.00227559
17 -0.27000000000000002 -0.00157481
17 -0.26000000000000001 -0.00141037
17 -0.25000000000000000 -0.000495792
17 -0.23999999999999999 5.37301e-05
17 -0.23000000000000001 0.000333783
17 -0.22000000000000000 0.000480108
17 -0.20999999999999999 0.000562405
17 -0.20000000000000001 0.000612968
17 -0.19000000000000000 0.000647073
17 -0.17999999999999999 0.000672376
17 -0.17000000000000001 0.00069307
17 -0.16000000000000000 0.000711294
17 -0.14999999999999999 0.000728179
17 -0.14000000000000001 0.000744554
17 -0.13000000000000000 0.000760875
17 -0.12000000000000000 0.000777404
17 -0.11000000000000000 0.000794411
17 -0.10000000000000001 0.000811939
17 -8.9999999999999997E-002 0.00083026
17 -8.0000000000000002E-002 0.000849254
17 -7.0000000000000007E-002 0.000869195
17 -5.9999999999999998E-002 0.000889999
17 -5.0000000000000003E-002 0.000911764
17 -4.0000000000000001E-002 0.000934665
17 -2.9999999999999999E-002 0.000958669
17 -2.0000000000000000E-002 0.00098382
17 -1.0000000000000000E-002 0.00101035
17 0.0000000000000000 0.0010382
17 1.0000000000000000E-002 0.00106756
17 2.0000000000000000E-002 0.00109849
17 2.9999999999999999E-002 0.00113113
17 4.0000000000000001E-002 0.00116549
17 5.0000000000000003E-002 0.00120198
17 5.9999999999999998E-002 0.00124049
17 7.0000000000000007E-002 0.00128124
17 8.0000000000000002E-002 0.00132457
17 8.9999999999999997E-002 0.00137064
17 0.10000000000000001 0.00141975
17 0.11000000000000000 0.00147223
17 0.12000000000000000 0.00152834
17 0.13000000000000000 0.00158853
17 0.14000000000000001 0.00165331
17 0.14999999999999999 0.00172317
17 0.16000000000000000 0.00179889
17 0.17000000000000001 0.00188098
17 0.17999999999999999 0.00197033
17 0.19000000000000000 0.00206744
17 0.20000000000000001 0.0021726
17 0.20999999999999999 0.00228461
17 0.22000000000000000 0.00239846
17 0.23000000000000001 0.00249971
17 0.23999999999999999 0.00255106
17 0.25000000000000000 0.00247781
17 0.26000000000000001 0.00230094
17 0.27000000000000002 0.00336731
17 0.28000000000000003 0.00954923
17 0.28999999999999998 0.0174501
17 0.29999999999999999 0.0177338
17 0.31000000000000000 0.0100306
17 0.32000000000000001 0.0004761
17 0.33000000000000002 -0.0063242
17 0.34000000000000002 -0.00826804
17 0.34999999999999998 -0.008023
17 0.35999999999999999 -0.00567418
17 0.37000000000000000 0.000230187
17 0.38000000000000000 0.0116131
17 0.39000000000000001 0.0206946
17 0.40000000000000002 0.0247942
17 0.40999999999999998 0.0303422
17 0.41999999999999998 0.034209
17 0.42999999999999999 0.0305807
17 0.44000000000000000 0.0372354
17 0.45000000000000001 0.0394426
17 0.46000000000000002 0.0367662
17 0.46999999999999997 0.03899
17 0.47999999999999998 0.036721
17 0.48999999999999999 0.0340693
17 0.50000000000000000 0.0417303
17 0.51000000000000001 0.0368066
17 0.52000000000000002 0.0482514
17 0.53000000000000003 0.0426902
17 0.54000000000000004 0.0452292
17 0.55000000000000004 0.056106
17 0.56000000000000005 0.0465716
17 0.56999999999999995 0.057046
17 0.57999999999999996 0.0613323
17 0.58999999999999997 0.0813955
17 0.59999999999999998 0.0823057
17 0.60999999999999999 0.0826009
17 0.62000000000000000 0.111339
17 0.63000000000000000 0.128683
17 0.64000000000000001 0.161542
17 0.65000000000000002 0.201383
17 0.66000000000000003 0.209258
17 0.67000000000000004 0.241264
17 0.68000000000000005 0.241237
17 0.68999999999999995 0.278695
17 0.69999999999999996 0.296582
17 0.70999999999999996 0.291123
17 0.71999999999999997 0.293807
17 0.72999999999999998 0.259972
17 0.73999999999999999 0.228975
17 0.75000000000000000 0.239475
17 0.76000000000000001 0.220566
17 0.77000000000000002 0.199559
17 0.78000000000000003 0.199003
17 0.79000000000000004 0.198838
17 0.80000000000000004 0.176077
17 0.81000000000000005 0.163025
17 0.81999999999999995 0.149685
17 0.82999999999999996 0.133179
17 0.83999999999999997 0.133389
17 0.84999999999999998 0.120175
17 0.85999999999999999 0.103302
17 0.87000000000000000 0.0878066
17 0.88000000000000000 0.0901296
17 0.89000000000000001 0.072134
17 0.90000000000000002 0.0629914
17 0.91000000000000003 0.071887
17 0.92000000000000004 0.0561673
17 0.93000000000000005 0.0431471
17 0.93999999999999995 0.0486246
17 0.94999999999999996 0.0498907
17 0.95999999999999996 0.0385402
17 0.96999999999999997 0.0261814
17 0.97999999999999998 0.0376336
17 0.98999999999999999 0.0305707
17 1.0000000000000000 0.0194171
17 1.0100000000000000 -0.0124543
17 1.0200000000000000 0.00560255
17 1.0300000000000000 0.0109734
17 1.0400000000000000 0.00877582
17 1.0500000000000000 0.00888583
17 1.0600000000000001 0.00989183
17 1.0700000000000001 0.00714885
17 1.0800000000000001 0.00605485
17 1.0900000000000001 0.00654082
17 1.1000000000000001 0.00694011
17 1.1100000000000001 0.00703905
17 1.1200000000000001 0.00805321
17 1.1299999999999999 0.00712284
17 1.1399999999999999 0.00582387
17 1.1499999999999999 0.00635121
17 1.1599999999999999 0.00642963
17 1.1699999999999999 0.00601159
17 1.1799999999999999 0.00612421
17 1.1899999999999999 0.00533751
17 1.2000000000000000 0.00573546
17 1.2100000000000000 0.00574128
17 1.2200000000000000 0.00603817
17 1.2300000000000000 0.00567321
17 1.2400000000000000 0.007285
17 1.2500000000000000 0.0068786
17 1.2600000000000000 0.00841283
17 1.2700000000000000 0.00890828
17 1.2800000000000000 0.010423
17 1.2900000000000000 0.0102155
17 1.3000000000000000 0.0119898
17 1.3100000000000001 0.0106055
17 1.3200000000000001 0.0116745
17 1.3300000000000001 0.0108251
17 1.3400000000000001 0.0102878
17 1.3500000000000001 0.0115911
17 1.3600000000000001 0.00947584
17 1.3700000000000001 0.0106455
17 1.3799999999999999 0.0145952
17 1.3899999999999999 0.0133549
17 1.3999999999999999 0.0146723
17 1.4099999999999999 0.016518
17 1.4199999999999999 0.0199306
17 1.4299999999999999 0.0260778
17 1.4399999999999999 0.0317433
17 1.4500000000000000 0.0443924
17 1.4600000000000000 0.0680961
17 1.4700000000000000 0.0899925
17 1.4800000000000000 0.109072
17 1.4900000000000000 0.14009
17 1.5000000000000000 0.145484
17 1.5100000000000000 0.107338
17 1.5200000000000000 0.120798
17 1.5300000000000000 0.103707
17 1.5400000000000000 0.0939661
17 1.5500000000000000 0.0559041
17 1.5600000000000001 0.0651976
17 1.5700000000000001 0.066069
17 1.5800000000000001 0.0657855
17 1.5900000000000001 0.0542733
17 1.6000000000000001 0.0341037
17 1.6100000000000001 -0.00127231
17 1.6200000000000001 0.0319913
17 1.6299999999999999 0.0280936
17 1.6399999999999999 0.0119275
17 1.6499999999999999 0.0200072
17 1.6599999999999999 0.0298538
17 1.6699999999999999 0.0467164
17 1.6799999999999999 0.0273733
17 1.6899999999999999 0.0307796
17 1.7000000000000000 0.000943783
17 1.7100000000000000 -0.000265931
17 1.7200000000000000 0.0360714
17 1.7300000000000000 0.0105654
17 1.7400000000000000 0.00813785
17 1.7500000000000000 0.0581481
17 1.7600000000000000 0.0169288
17 1.7700000000000000 -0.00622988
17 1.7800000000000000 0.0166817
17 1.7900000000000000 -0.000575374
17 1.8000000000000000 -0.00770829
17 1.8100000000000001 0.00107982
17 1.8200000000000001 0.00730175
17 1.8300000000000001 -0.00141521
17 1.8400000000000001 0.0266932
17 1.8500000000000001 -0.00834268
17 1.8600000000000001 -0.000110769
17 1.8700000000000001 0.0571821
17 1.8799999999999999 0.0182213
17 1.8899999999999999 -0.00310205
17 1.8999999999999999 0.0272098
17 1.9099999999999999 -0.0130475
17 1.9199999999999999 0.0317695
17 1.9299999999999999 0.0222068
17 1.9399999999999999 -0.0296974
17 1.9500000000000000 -0.0226394
17 1.9600000000000000 -0.00407527
17 1.9700000000000000 -0.0017807
17 1.9800000000000000 0.0323762
17 1.9900000000000000 0.000186056
17 2.0000000000000000 0.0120284
      
18 -2.0000000000000000 0.000549867
18 -1.9900000000000000 1.57951e-05
18 -1.9800000000000000 0.000511016
18 -1.9700000000000000 0.000468311
18 -1.9600000000000000 -6.63977e-05
18 -1.9500000000000000 0.000694122
18 -1.9399999999999999 0.000604393
18 -1.9299999999999999 6.30254e-05
18 -1.9199999999999999 0.000391057
18 -1.9099999999999999 0.00130376
18 -1.8999999999999999 0.000431456
18 -1.8899999999999999 0.000200931
18 -1.8799999999999999 0.000369394
18 -1.8700000000000001 0.00145743
18 -1.8600000000000001 0.000786449
18 -1.8500000000000001 0.0011719
18 -1.8400000000000001 0.000957751
18 -1.8300000000000001 0.000872995
18 -1.8200000000000001 0.000658953
18 -1.8100000000000001 0.00124703
18 -1.8000000000000000 0.00119148
18 -1.7900000000000000 0.000249538
18 -1.7800000000000000 0.00054443
18 -1.7700000000000000 0.00143694
18 -1.7600000000000000 0.000998065
18 -1.7500000000000000 0.00200819
18 -1.7400000000000000 0.000863342
18 -1.7300000000000000 0.00119523
18 -1.7200000000000000 0.00178543
18 -1.7100000000000000 0.00196115
18 -1.7000000000000000 0.00172049
18 -1.6899999999999999 0.00206396
18 -1.6799999999999999 0.00136075
18 -1.6699999999999999 0.00160404
18 -1.6599999999999999 0.00141431
18 -1.6499999999999999 0.00219469
18 -1.6399999999999999 0.00102723
18 -1.6299999999999999 0.00208952
18 -1.6200000000000001 0.00205126
18 -1.6100000000000001 0.00074297
18 -1.6000000000000001 0.0038286
18 -1.5900000000000001 0.00183742
18 -1.5800000000000001 0.00247657
18 -1.5700000000000001 0.00316403
18 -1.5600000000000001 0.0039617
18 -1.5500000000000000 0.00581748
18 -1.5400000000000000 0.00335629
18 -1.5300000000000000 0.00707527
18 -1.5200000000000000 0.00678936
18 -1.5100000000000000 0.00840538
18 -1.5000000000000000 0.00845102
18 -1.4900000000000000 0.00846508
18 -1.4800000000000000 0.00687603
18 -1.4700000000000000 0.00587526
18 -1.4600000000000000 0.00421513
18 -1.4500000000000000 0.00367583
18 -1.4399999999999999 0.00212252
18 -1.4299999999999999 0.00209617
18 -1.4199999999999999 0.0017446
18 -1.4099999999999999 0.00121715
18 -1.3999999999999999 0.00138313
18 -1.3899999999999999 0.0012332
18 -1.3799999999999999 0.000815871
18 -1.3700000000000001 0.000859075
18 -1.3600000000000001 0.00116904
18 -1.3500000000000001 0.000669311
18 -1.3400000000000001 0.000859213
18 -1.3300000000000001 0.0011699
18 -1.3200000000000001 0.00102842
18 -1.3100000000000001 0.00113953
18 -1.3000000000000000 0.00104906
18 -1.2900000000000000 0.000915528
18 -1.2800000000000000 0.000831133
18 -1.2700000000000000 0.000858697
18 -1.2600000000000000 0.00087463
18 -1.2500000000000000 0.000828793
18 -1.2400000000000000 0.000486997
18 -1.2300000000000000 0.00077031
18 -1.2200000000000000 0.000599816
18 -1.2100000000000000 0.000710777
18 -1.2000000000000000 0.000701934
18 -1.1899999999999999 0.000886519
18 -1.1799999999999999 0.000612807
18 -1.1699999999999999 0.000780289
18 -1.1599999999999999 0.000495583
18 -1.1499999999999999 0.000737756
18 -1.1399999999999999 0.000381112
18 -1.1299999999999999 0.000719363
18 -1.1200000000000001 0.000779309
18 -1.1100000000000001 0.000889478
18 -1.1000000000000001 0.000636499
18 -1.0900000000000001 0.000940752
18 -1.0800000000000001 0.000818314
18 -1.0700000000000001 0.000800575
18 -1.0600000000000001 0.000949665
18 -1.0500000000000000 0.00118867
18 -1.0400000000000000 0.000915304
18 -1.0300000000000000 0.000681097
18 -1.0200000000000000 0.00113366
18 -1.0100000000000000 0.00102202
18 -1.0000000000000000 0.000995088
18 -0.98999999999999999 0.0014608
18 -0.97999999999999998 0.00126202
18 -0.96999999999999997 0.00185898
18 -0.95999999999999996 0.00215272
18 -0.94999999999999996 0.00194766
18 -0.93999999999999995 0.00194945
18 -0.93000000000000005 0.00247912
18 -0.92000000000000004 0.00241974
18 -0.91000000000000003 0.00252287
18 -0.90000000000000002 0.00301883
18 -0.89000000000000001 0.00309449
18 -0.88000000000000000 0.00309167
18 -0.87000000000000000 0.00301219
18 -0.85999999999999999 0.00396328
18 -0.84999999999999998 0.00436024
18 -0.83999999999999997 0.00527137
18 -0.82999999999999996 0.00625341
18 -0.81999999999999995 0.00617117
18 -0.81000000000000005 0.00649275
18 -0.80000000000000004 0.00695762
18 -0.79000000000000004 0.00654791
18 -0.78000000000000003 0.00778949
18 -0.77000000000000002 0.00720215
18 -0.76000000000000001 0.00795255
18 -0.75000000000000000 0.00758059
18 -0.73999999999999999 0.00819572
18 -0.72999999999999998 0.00809157
18 -0.71999999999999997 0.00884678
18 -0.70999999999999996 0.00890368
18 -0.69999999999999996 0.00915628
18 -0.68999999999999995 0.00964586
18 -0.68000000000000005 0.010633
18 -0.67000000000000004 0.00923197
18 -0.66000000000000003 0.0106448
18 -0.65000000000000002 0.0106129
18 -0.64000000000000001 0.0112405
18 -0.63000000000000000 0.00765496
18 -0.62000000000000000 0.0086018
18 -0.60999999999999999 0.00775078
18 -0.59999999999999998 0.00543331
18 -0.58999999999999997 0.00696338
18 -0.57999999999999996 0.00322534
18 -0.56999999999999995 0.00337451
18 -0.56000000000000005 0.00239615
18 -0.55000000000000004 0.00318582
18 -0.54000000000000004 0.00373343
18 -0.53000000000000003 0.00279437
18 -0.52000000000000002 0.00153807
18 -0.51000000000000001 0.00118477
18 -0.50000000000000000 0.00156875
18 -0.48999999999999999 0.00199214
18 -0.47999999999999998 0.00139403
18 -0.46999999999999997 0.00238566
18 -0.46000000000000002 0.00195022
18 -0.45000000000000001 0.00102676
18 -0.44000000000000000 0.00184413
18 -0.42999999999999999 0.00235394
18 -0.41999999999999998 0.00255374
18 -0.40999999999999998 0.00174537
18 -0.40000000000000002 0.00398844
18 -0.39000000000000001 0.00460613
18 -0.38000000000000000 0.00271544
18 -0.37000000000000000 0.00318917
18 -0.35999999999999999 0.00466429
18 -0.34999999999999998 0.00187144
18 -0.34000000000000002 0.0012373
18 -0.33000000000000002 -0.00299641
18 -0.32000000000000001 -0.00428466
18 -0.31000000000000000 -0.00260262
18 -0.29999999999999999 -0.00139946
18 -0.28999999999999998 0.000848218
18 -0.28000000000000003 0.00231308
18 -0.27000000000000002 0.00258557
18 -0.26000000000000001 0.00199377
18 -0.25000000000000000 0.00145824
18 -0.23999999999999999 0.00116281
18 -0.23000000000000001 0.00101037
18 -0.22000000000000000 0.000930549
18 -0.20999999999999999 0.000888842
18 -0.20000000000000001 0.000867988
18 -0.19000000000000000 0.000859351
18 -0.17999999999999999 0.000858404
18 -0.17000000000000001 0.000862689
18 -0.16000000000000000 0.000870638
18 -0.14999999999999999 0.000881426
18 -0.14000000000000001 0.000894313
18 -0.13000000000000000 0.000909179
18 -0.12000000000000000 0.000925628
18 -0.11000000000000000 0.000943591
18 -0.10000000000000001 0.000962965
18 -8.9999999999999997E-002 0.000983818
18 -8.0000000000000002E-002 0.00100603
18 -7.0000000000000007E-002 0.00102964
18 -5.9999999999999998E-002 0.00105466
18 -5.0000000000000003E-002 0.00108114
18 -4.0000000000000001E-002 0.00110922
18 -2.9999999999999999E-002 0.00113884
18 -2.0000000000000000E-002 0.00117012
18 -1.0000000000000000E-002 0.00120325
18 0.0000000000000000 0.00123824
18 1.0000000000000000E-002 0.00127524
18 2.0000000000000000E-002 0.00131438
18 2.9999999999999999E-002 0.00135586
18 4.0000000000000001E-002 0.00139972
18 5.0000000000000003E-002 0.00144631
18 5.9999999999999998E-002 0.00149582
18 7.0000000000000007E-002 0.00154836
18 8.0000000000000002E-002 0.00160439
18 8.9999999999999997E-002 0.00166426
18 0.10000000000000001 0.0017282
18 0.11000000000000000 0.00179685
18 0.12000000000000000 0.0018706
18 0.13000000000000000 0.00195026
18 0.14000000000000001 0.00203665
18 0.14999999999999999 0.00213078
18 0.16000000000000000 0.00223435
18 0.17000000000000001 0.00234923
18 0.17999999999999999 0.0024786
18 0.19000000000000000 0.00262712
18 0.20000000000000001 0.00280261
18 0.20999999999999999 0.00301883
18 0.22000000000000000 0.00330139
18 0.23000000000000001 0.00370145
18 0.23999999999999999 0.00432575
18 0.25000000000000000 0.0053899
18 0.26000000000000001 0.00717128
18 0.27000000000000002 0.00885734
18 0.28000000000000003 0.00604476
18 0.28999999999999998 -0.00271011
18 0.29999999999999999 -0.0101455
18 0.31000000000000000 -0.00892637
18 0.32000000000000001 -0.00268218
18 0.33000000000000002 0.00485442
18 0.34000000000000002 0.0189723
18 0.34999999999999998 0.0315186
18 0.35999999999999999 0.0344208
18 0.37000000000000000 0.0369438
18 0.38000000000000000 0.0384804
18 0.39000000000000001 0.0342906
18 0.40000000000000002 0.035206
18 0.40999999999999998 0.0369472
18 0.41999999999999998 0.0300813
18 0.42999999999999999 0.02487
18 0.44000000000000000 0.0163447
18 0.45000000000000001 0.0218666
18 0.46000000000000002 0.0128637
18 0.46999999999999997 0.0385221
18 0.47999999999999998 0.0372165
18 0.48999999999999999 0.0346863
18 0.50000000000000000 0.0580926
18 0.51000000000000001 0.0650333
18 0.52000000000000002 0.0749268
18 0.53000000000000003 0.0939649
18 0.54000000000000004 0.112231
18 0.55000000000000004 0.134663
18 0.56000000000000005 0.156495
18 0.56999999999999995 0.154606
18 0.57999999999999996 0.170542
18 0.58999999999999997 0.179053
18 0.59999999999999998 0.197318
18 0.60999999999999999 0.202034
18 0.62000000000000000 0.225335
18 0.63000000000000000 0.244266
18 0.64000000000000001 0.272472
18 0.65000000000000002 0.278642
18 0.66000000000000003 0.284304
18 0.67000000000000004 0.291592
18 0.68000000000000005 0.28878
18 0.68999999999999995 0.276558
18 0.69999999999999996 0.273401
18 0.70999999999999996 0.248944
18 0.71999999999999997 0.232806
18 0.72999999999999998 0.188914
18 0.73999999999999999 0.175566
18 0.75000000000000000 0.169083
18 0.76000000000000001 0.143366
18 0.77000000000000002 0.129768
18 0.78000000000000003 0.121564
18 0.79000000000000004 0.122995
18 0.80000000000000004 0.107278
18 0.81000000000000005 0.100973
18 0.81999999999999995 0.0843463
18 0.82999999999999996 0.0790126
18 0.83999999999999997 0.0792339
18 0.84999999999999998 0.0730325
18 0.85999999999999999 0.0639635
18 0.87000000000000000 0.0556609
18 0.88000000000000000 0.0598141
18 0.89000000000000001 0.0475767
18 0.90000000000000002 0.0535816
18 0.91000000000000003 0.0511834
18 0.92000000000000004 0.0524374
18 0.93000000000000005 0.0345202
18 0.93999999999999995 0.0467805
18 0.94999999999999996 0.0373169
18 0.95999999999999996 0.0335398
18 0.96999999999999997 0.0138761
18 0.97999999999999998 0.0253707
18 0.98999999999999999 0.0188777
18 1.0000000000000000 0.00791408
18 1.0100000000000000 -0.0146851
18 1.0200000000000000 0.00540967
18 1.0300000000000000 0.00950537
18 1.0400000000000000 0.00478786
18 1.0500000000000000 0.00518362
18 1.0600000000000001 0.00482938
18 1.0700000000000001 0.00936015
18 1.0800000000000001 0.00469208
18 1.0900000000000001 0.00583407
18 1.1000000000000001 0.00433679
18 1.1100000000000001 0.00543871
18 1.1200000000000001 0.00691753
18 1.1299999999999999 0.00663208
18 1.1399999999999999 0.00535576
18 1.1499999999999999 0.0055075
18 1.1599999999999999 0.00526787
18 1.1699999999999999 0.00525562
18 1.1799999999999999 0.00482902
18 1.1899999999999999 0.00483946
18 1.2000000000000000 0.00504363
18 1.2100000000000000 0.00472549
18 1.2200000000000000 0.0053985
18 1.2300000000000000 0.0052277
18 1.2400000000000000 0.00656976
18 1.2500000000000000 0.00622361
18 1.2600000000000000 0.00755778
18 1.2700000000000000 0.00794397
18 1.2800000000000000 0.00951089
18 1.2900000000000000 0.00902171
18 1.3000000000000000 0.0119027
18 1.3100000000000001 0.00963713
18 1.3200000000000001 0.0109982
18 1.3300000000000001 0.010139
18 1.3400000000000001 0.00897131
18 1.3500000000000001 0.010906
18 1.3600000000000001 0.00866431
18 1.3700000000000001 0.0090666
18 1.3799999999999999 0.0124267
18 1.3899999999999999 0.0115231
18 1.3999999999999999 0.0124404
18 1.4099999999999999 0.01368
18 1.4199999999999999 0.0169832
18 1.4299999999999999 0.0231627
18 1.4399999999999999 0.0274776
18 1.4500000000000000 0.0388126
18 1.4600000000000000 0.0614668
18 1.4700000000000000 0.077069
18 1.4800000000000000 0.089613
18 1.4900000000000000 0.115582
18 1.5000000000000000 0.112913
18 1.5100000000000000 0.080344
18 1.5200000000000000 0.0863981
18 1.5300000000000000 0.0784838
18 1.5400000000000000 0.0700141
18 1.5500000000000000 0.0409794
18 1.5600000000000001 0.0400252
18 1.5700000000000001 0.0623052
18 1.5800000000000001 0.0438
18 1.5900000000000001 0.0567088
18 1.6000000000000001 0.0173271
18 1.6100000000000001 0.00322004
18 1.6200000000000001 0.0367679
18 1.6299999999999999 0.0260004
18 1.6399999999999999 0.0103578
18 1.6499999999999999 0.0121772
18 1.6599999999999999 0.00877057
18 1.6699999999999999 0.0503882
18 1.6799999999999999 0.0131651
18 1.6899999999999999 0.0207098
18 1.7000000000000000 -0.00865734
18 1.7100000000000000 -0.00346529
18 1.7200000000000000 0.0345588
18 1.7300000000000000 0.00798803
18 1.7400000000000000 0.000954844
18 1.7500000000000000 0.0509314
18 1.7600000000000000 0.0148748
18 1.7700000000000000 -0.00177496
18 1.7800000000000000 0.012437
18 1.7900000000000000 -0.00253598
18 1.8000000000000000 -0.00471205
18 1.8100000000000001 0.0134601
18 1.8200000000000001 0.0101477
18 1.8300000000000001 0.00648342
18 1.8400000000000001 0.038754
18 1.8500000000000001 -0.0140427
18 1.8600000000000001 -0.00513449
18 1.8700000000000001 0.048682
18 1.8799999999999999 0.0212701
18 1.8899999999999999 -0.00934143
18 1.8999999999999999 0.0352496
18 1.9099999999999999 -0.0100398
18 1.9199999999999999 0.0404052
18 1.9299999999999999 0.0123262
18 1.9399999999999999 -0.0138179
18 1.9500000000000000 -0.0230653
18 1.9600000000000000 -0.0169726
18 1.9700000000000000 -0.00615281
18 1.9800000000000000 0.0367345
18 1.9900000000000000 0.00984412
18 2.0000000000000000 0.0239048
      
19 -2.0000000000000000 0.000724454
19 -1.9900000000000000 -0.000157066
19 -1.9800000000000000 0.00047774
19 -1.9700000000000000 0.000566023
19 -1.9600000000000000 8.05978e-05
19 -1.9500000000000000 0.000986252
19 -1.9399999999999999 0.000395208
19 -1.9299999999999999 0.000195926
19 -1.9199999999999999 0.000237738
19 -1.9099999999999999 0.001451
19 -1.8999999999999999 0.000463941
19 -1.8899999999999999 0.000462208
19 -1.8799999999999999 0.000501424
19 -1.8700000000000001 0.0012729
19 -1.8600000000000001 0.000920465
19 -1.8500000000000001 0.00137198
19 -1.8400000000000001 0.000805813
19 -1.8300000000000001 0.00100305
19 -1.8200000000000001 0.000772841
19 -1.8100000000000001 0.00101145
19 -1.8000000000000000 0.00100799
19 -1.7900000000000000 0.00029056
19 -1.7800000000000000 0.000843869
19 -1.7700000000000000 0.00127043
19 -1.7600000000000000 0.000559224
19 -1.7500000000000000 0.00194851
19 -1.7400000000000000 0.000830554
19 -1.7300000000000000 0.00138006
19 -1.7200000000000000 0.00190775
19 -1.7100000000000000 0.00213612
19 -1.7000000000000000 0.00176314
19 -1.6899999999999999 0.00177501
19 -1.6799999999999999 0.00137688
19 -1.6699999999999999 0.00157935
19 -1.6599999999999999 0.00168617
19 -1.6499999999999999 0.0022032
19 -1.6399999999999999 0.00146138
19 -1.6299999999999999 0.00209743
19 -1.6200000000000001 0.00203982
19 -1.6100000000000001 0.000785122
19 -1.6000000000000001 0.0029984
19 -1.5900000000000001 0.0018101
19 -1.5800000000000001 0.00233327
19 -1.5700000000000001 0.00333196
19 -1.5600000000000001 0.00418106
19 -1.5500000000000000 0.00596901
19 -1.5400000000000000 0.00360511
19 -1.5300000000000000 0.00703958
19 -1.5200000000000000 0.00622677
19 -1.5100000000000000 0.00760658
19 -1.5000000000000000 0.00753665
19 -1.4900000000000000 0.00630658
19 -1.4800000000000000 0.00546712
19 -1.4700000000000000 0.00441101
19 -1.4600000000000000 0.00359199
19 -1.4500000000000000 0.00314772
19 -1.4399999999999999 0.00198231
19 -1.4299999999999999 0.00203557
19 -1.4199999999999999 0.00163447
19 -1.4099999999999999 0.00127742
19 -1.3999999999999999 0.00130389
19 -1.3899999999999999 0.00124546
19 -1.3799999999999999 0.000811732
19 -1.3700000000000001 0.000973154
19 -1.3600000000000001 0.00119484
19 -1.3500000000000001 0.000926384
19 -1.3400000000000001 0.000966224
19 -1.3300000000000001 0.00126343
19 -1.3200000000000001 0.00106971
19 -1.3100000000000001 0.00117088
19 -1.3000000000000000 0.00129895
19 -1.2900000000000000 0.00091997
19 -1.2800000000000000 0.00115462
19 -1.2700000000000000 0.00103187
19 -1.2600000000000000 0.000961771
19 -1.2500000000000000 0.000849987
19 -1.2400000000000000 0.000607494
19 -1.2300000000000000 0.000918483
19 -1.2200000000000000 0.000792487
19 -1.2100000000000000 0.000528394
19 -1.2000000000000000 0.000615196
19 -1.1899999999999999 0.000949889
19 -1.1799999999999999 0.00074238
19 -1.1699999999999999 0.000845149
19 -1.1599999999999999 0.000659693
19 -1.1499999999999999 0.000715845
19 -1.1399999999999999 0.000371983
19 -1.1299999999999999 0.000711489
19 -1.1200000000000001 0.000845145
19 -1.1100000000000001 0.000999949
19 -1.1000000000000001 0.000658585
