# generlized Kondo-Heisenberg model
# U/W=2 Jh/U=0.25 n=1/2 L=36 Delta/t=2.0
# Local density of states
# site, frequency, hole LDOS, electron LDOS
           5   1.0000000000000000E-002  0.50090000000000001        2.0341580000000001     
           5   1.2000000000000000E-002  0.37706600000000001        2.0427490000000001     
           5   1.4000000000000000E-002  0.29522399999999999        1.9185950000000001     
           5   1.6000000000000000E-002  0.23850199999999999        1.5713100000000000     
           5   1.7999999999999999E-002  0.19756599999999999        1.1969930000000000     
           5   2.0000000000000000E-002  0.16703499999999999        1.0027299999999999     
           5   2.1999999999999999E-002  0.14363699999999999       0.71985500000000002     
           5   2.4000000000000000E-002  0.12529399999999999       0.68378799999999995     
           5   2.5999999999999999E-002  0.11062400000000000       0.64298599999999995     
           5   2.8000000000000001E-002   9.8693000000000003E-002  0.93259199999999998     
           5   2.9999999999999999E-002   8.8842000000000004E-002  0.71054899999999999     
           5   3.2000000000000001E-002   8.0602999999999994E-002  0.91108599999999995     
           5   3.4000000000000002E-002   7.3635000000000006E-002  0.41037899999999999     
           5   3.5999999999999997E-002   6.7679000000000003E-002  0.54684299999999997     
           5   3.7999999999999999E-002   6.2543000000000001E-002  0.36830499999999999     
           5   4.0000000000000001E-002   5.8076999999999997E-002  0.32957300000000000     
           5   4.2000000000000003E-002   5.4164999999999998E-002  0.49443999999999999     
           5   4.3999999999999997E-002   5.0715000000000003E-002  0.37491300000000000     
           5   4.5999999999999999E-002   4.7655000000000003E-002  0.53515699999999999     
           5   4.8000000000000001E-002   4.4923999999999999E-002  0.29336400000000001     
           5   5.0000000000000003E-002   4.2474999999999999E-002  0.41920499999999999     
           5   5.1999999999999998E-002   4.0267999999999998E-002  0.52007800000000004     
           5   5.3999999999999999E-002   3.8269999999999998E-002  0.67469000000000001     
           5   5.6000000000000001E-002   3.6455000000000001E-002   1.0674060000000001     
           5   5.8000000000000003E-002   3.4798000000000003E-002   1.1970749999999999     
           5   5.9999999999999998E-002   3.3281999999999999E-002  0.43422500000000003     
           5   6.2000000000000000E-002   3.1889000000000001E-002  0.35566300000000001     
           5   6.4000000000000001E-002   3.0605000000000000E-002  0.45040700000000000     
           5   6.6000000000000003E-002   2.9419000000000001E-002  0.37471599999999999     
           5   6.8000000000000005E-002   2.8320000000000001E-002  0.46254600000000001     
           5   7.0000000000000007E-002   2.7299000000000000E-002  0.42788999999999999     
           5   7.1999999999999995E-002   2.6348000000000000E-002  0.38763700000000001     
           5   7.3999999999999996E-002   2.5460000000000000E-002  0.93262500000000004     
           5   7.5999999999999998E-002   2.4629000000000002E-002   1.1409929999999999     
           5   7.8000000000000000E-002   2.3851000000000001E-002  0.98233199999999998     
           5   8.0000000000000002E-002   2.3120000000000002E-002   1.4553119999999999     
           5   8.2000000000000003E-002   2.2432000000000001E-002  0.71913700000000003     
           5   8.4000000000000005E-002   2.1784000000000001E-002   1.5894880000000000     
           5   8.5999999999999993E-002   2.1170999999999999E-002  0.79952999999999996     
           5   8.7999999999999995E-002   2.0593000000000000E-002  0.44824300000000000     
           5   8.9999999999999997E-002   2.0043999999999999E-002  0.36640400000000001     
           5   9.1999999999999998E-002   1.9524000000000000E-002  0.37622299999999997     
           5   9.4000000000000000E-002   1.9030999999999999E-002  0.40562900000000002     
           5   9.6000000000000002E-002   1.8561000000000001E-002  0.44638000000000000     
           5   9.8000000000000004E-002   1.8114000000000002E-002  0.49460700000000002     
           5  0.10000000000000001        1.7687000000000001E-002  0.80877800000000000     
           5  0.10199999999999999        1.7281000000000001E-002  0.74709499999999995     
           5  0.10400000000000000        1.6892000000000001E-002  0.97977800000000004     
           5  0.10600000000000000        1.6520000000000000E-002   1.3799410000000001     
           5  0.10800000000000000        1.6164000000000001E-002   1.3584259999999999     
           5  0.11000000000000000        1.5823000000000000E-002   2.6042850000000000     
           5  0.11200000000000000        1.5495999999999999E-002   3.1334569999999999     
           5  0.11400000000000000        1.5181999999999999E-002   1.5772290000000000     
           5  0.11600000000000001        1.4880000000000001E-002   2.7810190000000001     
           5  0.11799999999999999        1.4590000000000001E-002   1.8750540000000000     
           5  0.12000000000000000        1.4311000000000001E-002   2.4043600000000001     
           5  0.12200000000000000        1.4042000000000001E-002   2.2986350000000000     
           5  0.12400000000000000        1.3782000000000001E-002  0.78090700000000002     
           5  0.12600000000000000        1.3532000000000001E-002  0.80301199999999995     
           5  0.12800000000000000        1.3291000000000001E-002  0.79464299999999999     
           5  0.13000000000000000        1.3056999999999999E-002  0.87449500000000002     
           5  0.13200000000000001        1.2832000000000000E-002  0.95115499999999997     
           5  0.13400000000000001        1.2614000000000000E-002  0.82452499999999995     
           5  0.13600000000000001        1.2403000000000001E-002   1.2724970000000000     
           5  0.13800000000000001        1.2199000000000000E-002   1.7687539999999999     
           5  0.14000000000000001        1.2001000000000000E-002   2.6510430000000000     
           5  0.14199999999999999        1.1809999999999999E-002   4.6591259999999997     
           5  0.14399999999999999        1.1624000000000001E-002   4.0643170000000000     
           5  0.14599999999999999        1.1443000000000000E-002   5.7780290000000001     
           5  0.14799999999999999        1.1268000000000000E-002   2.4345159999999999     
           5  0.14999999999999999        1.1098000000000000E-002   1.2438330000000000     
           5  0.15200000000000000        0.0000000000000000        2.1268539999999998     
           5  0.15400000000000000        0.0000000000000000       0.95221999999999996     
           5  0.15600000000000000        0.0000000000000000       0.95564899999999997     
           5  0.15800000000000000        0.0000000000000000       0.87101499999999998     
           5  0.16000000000000000        0.0000000000000000        1.5878730000000001     
           5  0.16200000000000001        0.0000000000000000        1.2167730000000001     
           5  0.16400000000000001        0.0000000000000000       0.91993000000000003     
           5  0.16600000000000001        0.0000000000000000       0.90658300000000003     
           5  0.16800000000000001        0.0000000000000000        1.4739549999999999     
           5  0.17000000000000001        0.0000000000000000        2.4801810000000000     
           5  0.17199999999999999        0.0000000000000000        1.6435320000000000     
           5  0.17399999999999999        0.0000000000000000        6.4154169999999997     
           5  0.17599999999999999        0.0000000000000000        6.2763890000000000     
           5  0.17799999999999999        0.0000000000000000        3.2780740000000002     
           5  0.17999999999999999        0.0000000000000000        5.4733729999999996     
           5  0.18200000000000000        0.0000000000000000        2.7204809999999999     
           5  0.18400000000000000        0.0000000000000000        7.3635210000000004     
           5  0.18600000000000000        0.0000000000000000        1.1227290000000001     
           5  0.18800000000000000        0.0000000000000000       0.84217900000000001     
           5  0.19000000000000000        0.0000000000000000       0.76327199999999995     
           5  0.19200000000000000        0.0000000000000000       0.63536599999999999     
           5  0.19400000000000001        0.0000000000000000       0.73718600000000001     
           5  0.19600000000000001        0.0000000000000000       0.69452400000000003     
           5  0.19800000000000001        0.0000000000000000       0.65711799999999998     
           5  0.20000000000000001        0.0000000000000000       0.90994200000000003     

           6 -0.20000000000000001       0.48494999999999999        0.0000000000000000     
           6 -0.19800000000000001       0.56477699999999997        0.0000000000000000     
           6 -0.19600000000000001        4.1563290000000004        0.0000000000000000     
           6 -0.19400000000000001       0.57554200000000000        0.0000000000000000     
           6 -0.19200000000000000       0.56286800000000003        0.0000000000000000     
           6 -0.19000000000000000       0.82406199999999996        0.0000000000000000     
           6 -0.18800000000000000       0.80516799999999999        0.0000000000000000     
           6 -0.18600000000000000        1.0365560000000000        0.0000000000000000     
           6 -0.18400000000000000       0.83588799999999996        0.0000000000000000     
           6 -0.18200000000000000       0.69089900000000004        0.0000000000000000     
           6 -0.17999999999999999        1.5532150000000000        0.0000000000000000     
           6 -0.17799999999999999        1.1278500000000000        0.0000000000000000     
           6 -0.17599999999999999        4.8927719999999999        0.0000000000000000     
           6 -0.17399999999999999        4.1950019999999997        0.0000000000000000     
           6 -0.17199999999999999        5.4681579999999999        0.0000000000000000     
           6 -0.17000000000000001        2.9572219999999998        0.0000000000000000     
           6 -0.16800000000000001       0.56670699999999996        0.0000000000000000     
           6 -0.16600000000000001        1.1329110000000000        0.0000000000000000     
           6 -0.16400000000000001       0.71539799999999998        0.0000000000000000     
           6 -0.16200000000000001        2.1069399999999998        0.0000000000000000     
           6 -0.16000000000000000       0.73305900000000002        0.0000000000000000     
           6 -0.15800000000000000       0.63700800000000002        0.0000000000000000     
           6 -0.15600000000000000       0.68729499999999999        0.0000000000000000     
           6 -0.15400000000000000        1.0861069999999999        0.0000000000000000     
           6 -0.15200000000000000       0.68081400000000003        0.0000000000000000     
           6 -0.14999999999999999       0.73897299999999999        1.2739000000000000E-002
           6 -0.14799999999999999        1.4746459999999999        1.2919999999999999E-002
           6 -0.14599999999999999        1.2786990000000000        1.3107000000000001E-002
           6 -0.14399999999999999        2.2740870000000002        1.3299000000000000E-002
           6 -0.14199999999999999        1.2740350000000000        1.3497000000000000E-002
           6 -0.14000000000000001        2.5869110000000002        1.3701000000000000E-002
           6 -0.13800000000000001        2.1627939999999999        1.3912000000000001E-002
           6 -0.13600000000000001        1.9946230000000000        1.4128999999999999E-002
           6 -0.13400000000000001        1.8357040000000000        1.4354000000000000E-002
           6 -0.13200000000000001        1.3343510000000001        1.4586000000000000E-002
           6 -0.13000000000000000       0.91862100000000002        1.4826000000000001E-002
           6 -0.12800000000000000       0.82913899999999996        1.5074000000000001E-002
           6 -0.12600000000000000       0.70001800000000003        1.5330999999999999E-002
           6 -0.12400000000000000       0.52322900000000006        1.5597000000000000E-002
           6 -0.12200000000000000       0.49097299999999999        1.5873000000000002E-002
           6 -0.12000000000000000       0.50707700000000000        1.6159000000000000E-002
           6 -0.11799999999999999       0.61839100000000002        1.6456999999999999E-002
           6 -0.11600000000000001       0.68049199999999999        1.6764999999999999E-002
           6 -0.11400000000000000       0.83894400000000002        1.7087000000000001E-002
           6 -0.11200000000000000        1.7103290000000000        1.7420999999999999E-002
           6 -0.11000000000000000        2.1310310000000001        1.7769000000000000E-002
           6 -0.10800000000000000       0.97258900000000004        1.8131999999999999E-002
           6 -0.10600000000000000        1.0229930000000000        1.8509999999999999E-002
           6 -0.10400000000000000       0.99492400000000003        1.8905999999999999E-002
           6 -0.10199999999999999       0.38522899999999999        1.9318999999999999E-002
           6 -0.10000000000000001       0.38221500000000003        1.9751999999999999E-002
           6  -9.8000000000000004E-002  0.35544399999999998        2.0205999999999998E-002
           6  -9.6000000000000002E-002  0.34028100000000000        2.0681000000000001E-002
           6  -9.4000000000000000E-002  0.31597599999999998        2.1180999999999998E-002
           6  -9.1999999999999998E-002  0.42464099999999999        2.1706000000000000E-002
           6  -8.9999999999999997E-002  0.37604100000000001        2.2259999999999999E-002
           6  -8.7999999999999995E-002  0.75091600000000003        2.2842999999999999E-002
           6  -8.5999999999999993E-002   1.3411280000000001        2.3459000000000001E-002
           6  -8.4000000000000005E-002  0.82357899999999995        2.4109999999999999E-002
           6  -8.2000000000000003E-002   1.1696380000000000        2.4799999999999999E-002
           6  -8.0000000000000002E-002   1.3405700000000000        2.5531999999999999E-002
           6  -7.8000000000000000E-002   1.1382369999999999        2.6308999999999999E-002
           6  -7.5999999999999998E-002  0.80322899999999997        2.7137000000000001E-002
           6  -7.3999999999999996E-002  0.66733200000000004        2.8021000000000001E-002
           6  -7.1999999999999995E-002  0.50061999999999995        2.8965000000000001E-002
           6  -7.0000000000000007E-002  0.37386900000000001        2.9975999999999999E-002
           6  -6.8000000000000005E-002  0.27137000000000000        3.1061999999999999E-002
           6  -6.6000000000000003E-002  0.27332600000000001        3.2231000000000003E-002
           6  -6.4000000000000001E-002  0.29839199999999999        3.3491000000000000E-002
           6  -6.2000000000000000E-002  0.42730800000000002        3.4854999999999997E-002
           6  -5.9999999999999998E-002  0.52599200000000002        3.6334999999999999E-002
           6  -5.8000000000000003E-002  0.70214799999999999        3.7945000000000000E-002
           6  -5.6000000000000001E-002  0.76630699999999996        3.9704000000000003E-002
           6  -5.3999999999999999E-002  0.47566799999999998        4.1630000000000000E-002
           6  -5.1999999999999998E-002  0.49379000000000001        4.3748000000000002E-002
           6  -5.0000000000000003E-002  0.28989500000000001        4.6087000000000003E-002
           6  -4.8000000000000001E-002  0.29751100000000003        4.8680000000000001E-002
           6  -4.5999999999999999E-002  0.22508400000000001        5.1568000000000003E-002
           6  -4.3999999999999997E-002  0.22021199999999999        5.4800000000000001E-002
           6  -4.2000000000000003E-002  0.23776300000000000        5.8438999999999998E-002
           6  -4.0000000000000001E-002  0.30660799999999999        6.2560000000000004E-002
           6  -3.7999999999999999E-002  0.38935399999999998        6.7255999999999996E-002
           6  -3.5999999999999997E-002  0.42064400000000002        7.2646000000000002E-002
           6  -3.4000000000000002E-002  0.41554099999999999        7.8881000000000007E-002
           6  -3.2000000000000001E-002  0.40648299999999998        8.6156999999999997E-002
           6  -2.9999999999999999E-002  0.31073299999999998        9.4728999999999994E-002
           6  -2.8000000000000001E-002  0.25776900000000003       0.10493800000000000     
           6  -2.5999999999999999E-002  0.28265800000000002       0.11724100000000000     
           6  -2.4000000000000000E-002  0.33715400000000001       0.13228300000000001     
           6  -2.1999999999999999E-002  0.41487000000000002       0.15096300000000001     
           6  -2.0000000000000000E-002  0.54410199999999997       0.17460200000000001     
           6  -1.7999999999999999E-002  0.62884600000000002       0.20516100000000001     
           6  -1.6000000000000000E-002  0.60506700000000002       0.24566099999999999     
           6  -1.4000000000000000E-002  0.58276600000000001       0.30104599999999998     
           6  -1.2000000000000000E-002  0.63520100000000002       0.37956499999999999     
           6  -1.0000000000000000E-002  0.80263399999999996       0.49587100000000001     
           6  -8.0000000000000002E-003   1.1111139999999999       0.67780600000000002     
           6  -6.0000000000000001E-003   1.6241770000000000       0.98097299999999998     
           6  -4.0000000000000001E-003   2.3086099999999998        1.5113930000000000     
           6  -2.0000000000000000E-003   3.1583709999999998        2.4069520000000000     
           6   0.0000000000000000        3.4065300000000001        3.4417320000000000     
           6   2.0000000000000000E-003   2.5096889999999998        3.5965370000000001     
           6   4.0000000000000001E-003   1.5582900000000000        2.9859110000000002     
           6   6.0000000000000001E-003  0.98380100000000004        2.4826069999999998     
           6   8.0000000000000002E-003  0.66113500000000003        1.9346140000000001     
           6   1.0000000000000000E-002  0.47168800000000000        1.4770509999999999     
           6   1.2000000000000000E-002  0.35360300000000000        1.1968710000000000     
           6   1.4000000000000000E-002  0.27574300000000002        1.3604480000000001     
           6   1.6000000000000000E-002  0.22195100000000001        1.2289650000000001     
           6   1.7999999999999999E-002  0.18329100000000001        1.1504950000000000     
           6   2.0000000000000000E-002  0.15454999999999999       0.67682699999999996     
           6   2.1999999999999999E-002  0.13259299999999999       0.55187200000000003     
           6   2.4000000000000000E-002  0.11543500000000000       0.49950200000000000     
           6   2.5999999999999999E-002  0.10175500000000000       0.47997099999999998     
           6   2.8000000000000001E-002   9.0665999999999997E-002  0.45121200000000000     
           6   2.9999999999999999E-002   8.1533999999999995E-002  0.35660599999999998     
           6   3.2000000000000001E-002   7.3914999999999995E-002  0.45482800000000001     
           6   3.4000000000000002E-002   6.7485000000000003E-002  0.67053499999999999     
           6   3.5999999999999997E-002   6.2001000000000001E-002  0.38436399999999998     
           6   3.7999999999999999E-002   5.7282000000000000E-002  0.54650600000000005     
           6   4.0000000000000001E-002   5.3185000000000003E-002  0.28589900000000001     
           6   4.2000000000000003E-002   4.9603000000000001E-002  0.64362299999999995     
           6   4.3999999999999997E-002   4.6448000000000003E-002  0.26271400000000000     
           6   4.5999999999999999E-002   4.3652000000000003E-002  0.29470099999999999     
           6   4.8000000000000001E-002   4.1159000000000001E-002  0.31635300000000000     
           6   5.0000000000000003E-002   3.8926000000000002E-002  0.50480499999999995     
           6   5.1999999999999998E-002   3.6915000000000003E-002  0.59689499999999995     
           6   5.3999999999999999E-002   3.5096000000000002E-002  0.89682899999999999     
           6   5.6000000000000001E-002   3.3444000000000002E-002  0.89301600000000003     
           6   5.8000000000000003E-002   3.1937000000000000E-002  0.82425899999999996     
           6   5.9999999999999998E-002   3.0557999999999998E-002  0.54439599999999999     
           6   6.2000000000000000E-002   2.9291000000000001E-002  0.31719999999999998     
           6   6.4000000000000001E-002   2.8124000000000000E-002  0.28560000000000002     
           6   6.6000000000000003E-002   2.7045000000000000E-002  0.24883900000000000     
           6   6.8000000000000005E-002   2.6046000000000000E-002  0.77581999999999995     
           6   7.0000000000000007E-002   2.5117000000000000E-002  0.27811300000000000     
           6   7.1999999999999995E-002   2.4251999999999999E-002  0.24487800000000001     
           6   7.3999999999999996E-002   2.3445000000000001E-002  0.33859099999999998     
           6   7.5999999999999998E-002   2.2689000000000001E-002  0.31105699999999997     
           6   7.8000000000000000E-002   2.1981000000000001E-002  0.27533999999999997     
           6   8.0000000000000002E-002   2.1315000000000001E-002  0.69033699999999998     
           6   8.2000000000000003E-002   2.0688999999999999E-002  0.92332400000000003     
           6   8.4000000000000005E-002   2.0098000000000001E-002  0.93801699999999999     
           6   8.5999999999999993E-002   1.9539999999999998E-002   1.1977199999999999     
           6   8.7999999999999995E-002   1.9012000000000001E-002  0.55907499999999999     
           6   8.9999999999999997E-002   1.8512000000000001E-002  0.29661799999999999     
           6   9.1999999999999998E-002   1.8037999999999998E-002  0.27984100000000001     
           6   9.4000000000000000E-002   1.7586999999999998E-002  0.28044200000000002     
           6   9.6000000000000002E-002   1.7158000000000000E-002  0.29841299999999998     
           6   9.8000000000000004E-002   1.6749000000000000E-002  0.45196399999999998     
           6  0.10000000000000001        1.6358999999999999E-002  0.30879099999999998     
           6  0.10199999999999999        1.5987000000000001E-002  0.38547500000000001     
           6  0.10400000000000000        1.5630999999999999E-002  0.38268700000000000     
           6  0.10600000000000000        1.5291000000000001E-002   1.9312670000000001     
           6  0.10800000000000000        1.4964000000000000E-002  0.54205000000000003     
           6  0.11000000000000000        1.4652000000000000E-002  0.88284899999999999     
           6  0.11200000000000000        1.4352000000000000E-002   1.8752869999999999     
           6  0.11400000000000000        1.4063000000000001E-002   1.6735709999999999     
           6  0.11600000000000001        1.3786000000000000E-002   2.4178310000000001     
           6  0.11799999999999999        1.3520000000000001E-002   2.3858440000000001     
           6  0.12000000000000000        1.3263000000000000E-002  0.86540799999999996     
           6  0.12200000000000000        1.3015000000000001E-002  0.70243800000000001     
           6  0.12400000000000000        1.2777000000000000E-002   1.0902310000000000     
           6  0.12600000000000000        1.2547000000000001E-002  0.46502500000000002     
           6  0.12800000000000000        1.2324000000000000E-002  0.56855900000000004     
           6  0.13000000000000000        1.2109000000000000E-002  0.63462700000000005     
           6  0.13200000000000001        1.1901999999999999E-002  0.73345099999999996     
           6  0.13400000000000001        1.1701000000000000E-002  0.85301600000000000     
           6  0.13600000000000001        1.1506000000000001E-002  0.65230100000000002     
           6  0.13800000000000001        1.1318000000000000E-002  0.66271100000000005     
           6  0.14000000000000001        1.1135000000000001E-002   2.2925710000000001     
           6  0.14199999999999999        1.0958000000000001E-002   3.3916810000000002     
           6  0.14399999999999999        1.0786000000000000E-002   2.4121779999999999     
           6  0.14599999999999999        1.0619000000000000E-002  0.48284700000000003     
           6  0.14799999999999999        1.0456999999999999E-002   4.3165880000000003     
           6  0.14999999999999999        1.0300000000000000E-002   2.1941860000000002     
           6  0.15200000000000000        0.0000000000000000        4.1970980000000004     
           6  0.15400000000000000        0.0000000000000000       0.87793600000000005     
           6  0.15600000000000000        0.0000000000000000        1.3585719999999999     
           6  0.15800000000000000        0.0000000000000000       0.97776700000000005     
           6  0.16000000000000000        0.0000000000000000       0.62520900000000001     
           6  0.16200000000000001        0.0000000000000000       0.65461000000000003     
           6  0.16400000000000001        0.0000000000000000       0.47800599999999999     
           6  0.16600000000000001        0.0000000000000000       0.60480000000000000     
           6  0.16800000000000001        0.0000000000000000        2.2734459999999999     
           6  0.17000000000000001        0.0000000000000000        1.2684100000000000     
           6  0.17199999999999999        0.0000000000000000        2.6643289999999999     
           6  0.17399999999999999        0.0000000000000000        1.2411600000000000     
           6  0.17599999999999999        0.0000000000000000        2.6887340000000002     
           6  0.17799999999999999        0.0000000000000000       0.75533499999999998     
           6  0.17999999999999999        0.0000000000000000        1.0100549999999999     
           6  0.18200000000000000        0.0000000000000000        3.5991909999999998     
           6  0.18400000000000000        0.0000000000000000        2.2785839999999999     
           6  0.18600000000000000        0.0000000000000000        4.6322720000000004     
           6  0.18800000000000000        0.0000000000000000        1.0273190000000001     
           6  0.19000000000000000        0.0000000000000000       0.81622899999999998     
           6  0.19200000000000000        0.0000000000000000        4.2901600000000002     
           6  0.19400000000000001        0.0000000000000000       0.58782999999999996     
           6  0.19600000000000001        0.0000000000000000       0.74840099999999998     
           6  0.19800000000000001        0.0000000000000000        2.7810260000000002     
           6  0.20000000000000001        0.0000000000000000       0.55845000000000000     

           7 -0.20000000000000001       0.73012299999999997        0.0000000000000000     
           7 -0.19800000000000001        4.6497109999999999        0.0000000000000000     
           7 -0.19600000000000001       0.87058700000000000        0.0000000000000000     
           7 -0.19400000000000001        2.2308859999999999        0.0000000000000000     
           7 -0.19200000000000000        2.1673670000000000        0.0000000000000000     
           7 -0.19000000000000000        2.9824039999999998        0.0000000000000000     
           7 -0.18800000000000000        3.9439190000000002        0.0000000000000000     
           7 -0.18600000000000000       0.88716200000000001        0.0000000000000000     
           7 -0.18400000000000000       0.71871300000000005        0.0000000000000000     
           7 -0.18200000000000000        1.7533570000000001        0.0000000000000000     
           7 -0.17999999999999999        3.0310519999999999        0.0000000000000000     
           7 -0.17799999999999999       0.77009399999999995        0.0000000000000000     
           7 -0.17599999999999999        1.1621809999999999        0.0000000000000000     
           7 -0.17399999999999999       0.54487799999999997        0.0000000000000000     
           7 -0.17199999999999999        1.3441510000000001        0.0000000000000000     
           7 -0.17000000000000001       0.79762599999999995        0.0000000000000000     
           7 -0.16800000000000001        1.1265149999999999        0.0000000000000000     
           7 -0.16600000000000001        1.5568230000000001        0.0000000000000000     
           7 -0.16400000000000001        1.1859729999999999        0.0000000000000000     
           7 -0.16200000000000001        3.4917940000000001        0.0000000000000000     
           7 -0.16000000000000000       0.69354899999999997        0.0000000000000000     
           7 -0.15800000000000000       0.86721300000000001        0.0000000000000000     
           7 -0.15600000000000000        4.5548430000000000        0.0000000000000000     
           7 -0.15400000000000000       0.97630399999999995        0.0000000000000000     
           7 -0.15200000000000000        3.1499320000000002        0.0000000000000000     
           7 -0.14999999999999999        1.1448659999999999        1.1950000000000001E-002
           7 -0.14799999999999999        1.9106749999999999        1.2096000000000001E-002
           7 -0.14599999999999999        1.9755119999999999        1.2244000000000000E-002
           7 -0.14399999999999999        1.4421770000000000        1.2397000000000000E-002
           7 -0.14199999999999999        1.1968179999999999        1.2553000000000000E-002
           7 -0.14000000000000001       0.78722899999999996        1.2714000000000000E-002
           7 -0.13800000000000001        4.1049740000000003        1.2878000000000001E-002
           7 -0.13600000000000001        1.2110710000000000        1.3047000000000000E-002
           7 -0.13400000000000001        2.1035450000000000        1.3220000000000001E-002
           7 -0.13200000000000001        2.9807929999999998        1.3398000000000000E-002
           7 -0.13000000000000000       0.85070999999999997        1.3580999999999999E-002
           7 -0.12800000000000000        2.2993969999999999        1.3769000000000000E-002
           7 -0.12600000000000000        1.2105210000000000        1.3962000000000000E-002
           7 -0.12400000000000000       0.88011499999999998        1.4161000000000000E-002
           7 -0.12200000000000000       0.88130600000000003        1.4366000000000000E-002
           7 -0.12000000000000000        2.0513340000000002        1.4577000000000000E-002
           7 -0.11799999999999999       0.72434500000000002        1.4794000000000000E-002
           7 -0.11600000000000001       0.58500399999999997        1.5018000000000000E-002
           7 -0.11400000000000000       0.96047300000000002        1.5250000000000000E-002
           7 -0.11200000000000000       0.99939299999999998        1.5488000000000000E-002
           7 -0.11000000000000000       0.90219600000000000        1.5734999999999999E-002
           7 -0.10800000000000000       0.94742099999999996        1.5990000000000001E-002
           7 -0.10600000000000000       0.82717700000000005        1.6254000000000001E-002
           7 -0.10400000000000000        1.5654589999999999        1.6527000000000000E-002
           7 -0.10199999999999999        2.1843319999999999        1.6809999999999999E-002
           7 -0.10000000000000001       0.44107200000000002        1.7104000000000001E-002
           7  -9.8000000000000004E-002  0.90917700000000001        1.7409000000000001E-002
           7  -9.6000000000000002E-002   1.8678840000000001        1.7725999999999999E-002
           7  -9.4000000000000000E-002   1.6466270000000001        1.8055000000000002E-002
           7  -9.1999999999999998E-002  0.48233100000000001        1.8398000000000001E-002
           7  -8.9999999999999997E-002   1.2358290000000001        1.8755000000000001E-002
           7  -8.7999999999999995E-002   1.1694469999999999        1.9127999999999999E-002
           7  -8.5999999999999993E-002  0.55124899999999999        1.9517000000000000E-002
           7  -8.4000000000000005E-002  0.63049599999999995        1.9924999999999998E-002
           7  -8.2000000000000003E-002  0.76412999999999998        2.0351000000000001E-002
           7  -8.0000000000000002E-002   1.2067099999999999        2.0798000000000001E-002
           7  -7.8000000000000000E-002   1.3942030000000001        2.1267999999999999E-002
           7  -7.5999999999999998E-002  0.76434000000000002        2.1762000000000000E-002
           7  -7.3999999999999996E-002  0.72753199999999996        2.2283000000000001E-002
           7  -7.1999999999999995E-002  0.66763799999999995        2.2832999999999999E-002
           7  -7.0000000000000007E-002  0.49008400000000002        2.3414000000000001E-002
           7  -6.8000000000000005E-002  0.38976400000000000        2.4029999999999999E-002
           7  -6.6000000000000003E-002   1.1021630000000000        2.4684000000000001E-002
           7  -6.4000000000000001E-002  0.59522200000000003        2.5381000000000001E-002
           7  -6.2000000000000000E-002  0.91473899999999997        2.6124000000000001E-002
           7  -5.9999999999999998E-002  0.94338500000000003        2.6919999999999999E-002
           7  -5.8000000000000003E-002  0.75126499999999996        2.7772999999999999E-002
           7  -5.6000000000000001E-002  0.55479400000000001        2.8693000000000000E-002
           7  -5.3999999999999999E-002  0.61838899999999997        2.9685000000000000E-002
           7  -5.1999999999999998E-002  0.43466700000000003        3.0762000000000001E-002
           7  -5.0000000000000003E-002  0.55636500000000000        3.1933000000000003E-002
           7  -4.8000000000000001E-002  0.25590499999999999        3.3214000000000000E-002
           7  -4.5999999999999999E-002  0.21144499999999999        3.4619999999999998E-002
           7  -4.3999999999999997E-002  0.21240200000000001        3.6172000000000003E-002
           7  -4.2000000000000003E-002  0.22316700000000000        3.7894999999999998E-002
           7  -4.0000000000000001E-002  0.40423999999999999        3.9819000000000000E-002
           7  -3.7999999999999999E-002  0.30583199999999999        4.1982999999999999E-002
           7  -3.5999999999999997E-002  0.33540500000000001        4.4434000000000001E-002
           7  -3.4000000000000002E-002  0.22925499999999999        4.7232999999999997E-002
           7  -3.2000000000000001E-002  0.21797300000000000        5.0462000000000000E-002
           7  -2.9999999999999999E-002  0.28323100000000001        5.4223000000000000E-002
           7  -2.8000000000000001E-002  0.30023400000000000        5.8658000000000002E-002
           7  -2.5999999999999999E-002  0.18403900000000001        6.3953999999999997E-002
           7  -2.4000000000000000E-002  0.20706600000000000        7.0376999999999995E-002
           7  -2.1999999999999999E-002  0.23989099999999999        7.8298999999999994E-002
           7  -2.0000000000000000E-002  0.33255499999999999        8.8263999999999995E-002
           7  -1.7999999999999999E-002  0.38612400000000002       0.10109500000000000     
           7  -1.6000000000000000E-002  0.37993900000000003       0.11807300000000000     
           7  -1.4000000000000000E-002  0.37041700000000000       0.14129900000000001     
           7  -1.2000000000000000E-002  0.37589400000000001       0.17434600000000000     
           7  -1.0000000000000000E-002  0.47639799999999999       0.22369600000000001     
           7  -8.0000000000000002E-003  0.68159499999999995       0.30180000000000001     
           7  -6.0000000000000001E-003  0.85145899999999997       0.43411200000000000     
           7  -4.0000000000000001E-003   1.0761660000000000       0.66928699999999997     
           7  -2.0000000000000000E-003   1.2931509999999999        1.0602450000000001     
           7   0.0000000000000000        1.2142970000000000        1.4362260000000000     
           7   2.0000000000000000E-003  0.84506700000000001        1.3590370000000001     
           7   4.0000000000000001E-003  0.53265899999999999        1.0660879999999999     
           7   6.0000000000000001E-003  0.34971300000000000       0.86070100000000005     
           7   8.0000000000000002E-003  0.24566499999999999       0.72677899999999995     
           7   1.0000000000000000E-002  0.18309900000000001       0.58999100000000004     
